[2025-01-06 18:03:30 : INFO] - Cache for URL: https://192.168.68.107/?p=6641 has been purged, triggered by action: save_post 
[2025-01-26 23:30:21 : INFO] - Cache for previous post (with URL: http://192.168.68.109/6758-2/) adjacent to post with id: 6985 has been purged, triggered by action: save_post 
[2025-01-26 23:30:21 : INFO] - Cache for all archives page associated with post_type: post and Title: "VERY BIG ONE" have been purged, triggered by action: save_post 
[2025-01-26 23:32:24 : INFO] - Cache for URL: http://192.168.68.109/?p=6988 has been purged, triggered by action: save_post 
[2025-01-26 23:32:24 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6988, triggered by action: save_post 
[2025-01-26 23:32:24 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6988 has been purged, triggered by action: save_post 
[2025-01-26 23:32:24 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 23:32:31 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 23:32:31 : INFO] - Cache for URL: http://192.168.68.109/?p=6988 has been purged, triggered by action: save_post 
[2025-01-26 23:32:31 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6988" and URL: http://192.168.68.109/?p=6988, triggered by action: save_post 
[2025-01-26 23:32:31 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6988 has been purged, triggered by action: save_post 
[2025-01-26 23:32:31 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6988" have been purged, triggered by action: save_post 
[2025-01-26 23:32:33 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 23:32:33 : INFO] - Cache for URL: http://192.168.68.109/?p=6988 has been purged, triggered by action: save_post 
[2025-01-26 23:32:33 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6988" and URL: http://192.168.68.109/?p=6988, triggered by action: save_post 
[2025-01-26 23:32:33 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6988 has been purged, triggered by action: save_post 
[2025-01-26 23:32:33 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6988" have been purged, triggered by action: save_post 
[2025-01-26 23:39:00 : INFO] - Cache for URL: http://192.168.68.109/?p=6988 has been purged, triggered by action: wp_trash_post 
[2025-01-26 23:39:00 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 23:39:00 : INFO] - Cache for URL: http://192.168.68.109/?p=6988 has been purged, triggered by action: save_post 
[2025-01-26 23:39:00 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6988" and URL: http://192.168.68.109/?p=6988, triggered by action: save_post 
[2025-01-26 23:39:00 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6988 has been purged, triggered by action: save_post 
[2025-01-26 23:39:00 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6988" have been purged, triggered by action: save_post 
[2025-01-26 23:39:08 : INFO] - Cache for URL: http://192.168.68.109/?p=6991 has been purged, triggered by action: save_post 
[2025-01-26 23:39:08 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6991, triggered by action: save_post 
[2025-01-26 23:39:08 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6991 has been purged, triggered by action: save_post 
[2025-01-26 23:39:08 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 23:39:20 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 23:39:20 : INFO] - Cache for URL: http://192.168.68.109/?p=6991 has been purged, triggered by action: save_post 
[2025-01-26 23:39:20 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6991" and URL: http://192.168.68.109/?p=6991, triggered by action: save_post 
[2025-01-26 23:39:20 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6991 has been purged, triggered by action: save_post 
[2025-01-26 23:39:20 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6991" have been purged, triggered by action: save_post 
[2025-01-26 23:39:21 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 23:39:21 : INFO] - Cache for URL: http://192.168.68.109/?p=6991 has been purged, triggered by action: save_post 
[2025-01-26 23:39:21 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6991" and URL: http://192.168.68.109/?p=6991, triggered by action: save_post 
[2025-01-26 23:39:21 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6991 has been purged, triggered by action: save_post 
[2025-01-26 23:39:21 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6991" have been purged, triggered by action: save_post 
[2025-01-27 10:25:13 : INFO] - Cache for URL: http://192.168.68.109/?p=6993 has been purged, triggered by action: save_post 
[2025-01-27 10:25:13 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6993, triggered by action: save_post 
[2025-01-27 10:25:13 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 6993 has been purged, triggered by action: save_post 
[2025-01-27 10:25:13 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-27 10:35:52 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:35:54 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:35:56 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:38:52 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:38:54 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:38:56 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:40:02 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:40:05 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:40:06 : INFO] - Cache for URL: http://192.168.68.109/ has been purged, triggered by action: save_post 
[2025-01-27 10:48:29 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-01-27 10:53:19 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-01-27 12:34:28 : INFO] - Full Cache Purge triggered by: plugin activation/deactivation 
[2025-01-27 12:36:15 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7004 has been purged, triggered by action: save_post 
[2025-01-27 12:36:43 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7004 has been purged, triggered by action: save_post 
[2025-01-27 12:36:44 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7004 has been purged, triggered by action: save_post 
[2025-01-27 12:45:27 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:45:27 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:45:27 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:48:51 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:48:51 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:48:51 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:50:40 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:50:40 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:50:40 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:50:46 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 12:50:46 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 12:50:46 : INFO] - Cache for URL: http://192.168.68.109/posts-2/ has been purged, triggered by action: save_post 
[2025-01-27 12:57:06 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:57:06 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 12:57:06 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:01:20 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:01:20 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:01:20 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:03:54 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:03:54 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:03:54 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:05:07 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:05:07 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:05:07 : INFO] - Cache for URL: http://192.168.68.109/elementor-7004/ has been purged, triggered by action: save_post 
[2025-01-27 13:06:54 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7033 has been purged, triggered by action: save_post 
[2025-01-27 13:09:15 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:17:57 : INFO] - Cache for URL: http://192.168.68.109/?p=7035 has been purged, triggered by action: save_post 
[2025-01-27 13:17:57 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=7035, triggered by action: save_post 
[2025-01-27 13:17:57 : INFO] - Cache for previous post (with URL: http://192.168.68.109/very-big-one/) adjacent to post with id: 7035 has been purged, triggered by action: save_post 
[2025-01-27 13:17:57 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-27 13:31:19 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:31:20 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:34:50 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:34:51 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:37:13 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:37:14 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:37:56 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:37:56 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
[2025-01-27 13:38:05 : INFO] - Cache for URL: http://192.168.68.109/?page_id=7034 has been purged, triggered by action: save_post 
